Gene1,Gene2,Score
rad21,tipin,294.0
rad21,terf2ip,263.0
rad21,fbxo5,352.0
rad21,zfp367,235.0
rad21,atad1,478.0
rad21,abcg2,245.0
rad21,rtp4,568.0
rad21,ptgs1,264.0
rad21,tor3a,225.0
rad21,bid,285.0
rad21,tmem164,226.0
rad21,ccdc137,264.0
rad21,mpl,369.0
rad21,tars,226.0
rad21,elac2,228.0
rad21,h2-ob,321.0
rad21,cited4,276.0
rad21,arhgap4,322.0
rad21,arhgef18,334.0
rad21,ces2g,397.0
rad21,ctla2b,275.0
rad21,gnb4,174.0
rad21,tnfaip2,481.0
rad21,hacd4,420.0
rad21,hemgn,250.0
rad21,prps2,153.0
rad21,apoe,249.0
rad21,cdca8,353.0
rad21,fam91a1,269.0
rad21,iars,250.0
rad21,aurkb,194.0
rad21,cdca3,204.0
rad21,pstpip1,215.0
rad21,stxbp1,370.0
rad21,aldh1a1,248.0
rad21,pcp4l1,251.0
rad21,neurl3,373.0
rad21,crnkl1,234.0
rad21,vav1,315.0
rad21,cd74,498.0
rad21,uba3,425.0
rad21,vwa5a,314.0
rad21,anxa1,251.0
rad21,myo1g,328.0
rad21,ankrd27,238.0
rad21,kel,552.0
rad21,cttn,221.0
rad21,pglyrp2,186.0
rad21,cyth4,530.0
rad21,cela1,497.0
rad21,atp6ap2,157.0
rad21,ercc8,166.0
rad21,cd63,563.0
rad21,elp3,355.0
rad21,itih5,196.0
rad21,prim1,199.0
rad21,cdc6,350.0
rad21,emb,161.0
rad21,slc41a3,519.0
rad21,plbd2,195.0
rad21,tcn2,207.0
rad21,top2a,215.0
rad21,mfsd2b,244.0
rad21,zfp930,163.0
rad21,ndor1,359.0
rad21,dok2,267.0
rad21,tmem185a,217.0
rad21,spire1,409.0
rad21,urod,328.0
rad21,coro1a,315.0
rad21,c1qtnf12,131.0
rad21,krt18,266.0
rad21,g6pdx,156.0
rad21,prim2,174.0
rad21,samd14,203.0
rad21,mcm2,276.0
rad21,gusb,632.0
rad21,pml,197.0
rad21,mettl7a1,215.0
rad21,ctla2a,178.0
rad21,nde1,194.0
rad21,chchd10,160.0
rad21,ldhb,360.0
rad21,h2-dmb1,127.0
rad21,mt2,184.0
rad21,pheta2,262.0
rad21,pclaf,158.0
rad21,tie1,170.0
rad21,lyz2,299.0
rad21,slc43a1,126.0
rad21,afap1l1,278.0
rad21,cish,142.0
rad21,slc25a21,196.0
rad21,ppic,178.0
rad21,aqp9,314.0
rad21,rhd,162.0
rad21,sigirr,120.0
rad21,slc43a3,190.0
rad21,vill,164.0
rad21,st6galnac4,296.0
rad21,rdh11,217.0
rad21,dph2,153.0
rad21,oasl2,199.0
rad21,snrnp200,209.0
rad21,ifi30,156.0
rad21,pik3c3,167.0
rad21,aqp1,154.0
rad21,zfp36,131.0
rad21,tspo2,134.0
rad21,plppr3,132.0
rad21,prps1,124.0
rad21,serpinf1,220.0
rad21,adssl1,202.0
rad21,gstm5,107.0
rad21,selenbp1,175.0
rad21,cd34,106.0
rad21,procr,147.0
rad21,sla,146.0
rad21,gata1,141.0
rad21,car1,141.0
rad21,plcb2,133.0
rad21,rhag,130.0
rad21,scarf1,121.0
rad21,slc7a4,115.0
rad21,slc22a3,115.0
rad21,nxpe2,114.0
rad51,sptbn1,643.0
rad51,clcn4,337.0
rad51,ostm1,155.0
rad51,zfp961,240.0
rad51,champ1,161.0
rad51,cd1d1,280.0
rad51,sacm1l,148.0
rad51,ifi203,141.0
rad51,dus1l,209.0
rad51,slc25a38,183.0
rad51,chordc1,152.0
rad51,wdr36,143.0
rad51,elp2,133.0
rad51,dlst,116.0
rad51,uros,108.0
rad51,itfg1,107.0
rpa1,cept1,379.0
rpa1,fnta,232.0
rpa1,clcn4,201.0
rpa1,ostm1,267.0
rpa1,slc25a38,189.0
rpa1,yod1,176.0
rpa1,ddx1,176.0
rpa1,hemgn,159.0
rpa1,champ1,117.0
rpa1,prim2,178.0
rpa1,cdk1,148.0
rpa1,stxbp1,136.0
rpa1,myh10,127.0
rpa1,gimap1,126.0
rpa1,ermap,121.0
rpa1,gmfb,111.0
rpa1,lztr1,109.0
rpa1,nuf2,102.0
rpa2,clcn4,169.0
rpa2,ifi203,134.0
rpa2,ostm1,168.0
rpa2,tmx3,130.0
rpa2,unk,123.0
rpa2,champ1,113.0
stat3,stat3,3411.0
stat3,skap2,3088.0
stat3,jak3,2948.0
stat3,tbc1d15,2144.0
stat3,fos,2919.0
stat3,irf1,2044.0
stat3,ly6a,1708.0
stat3,nudcd1,2303.0
stat3,nfkbia,1693.0
stat3,kif22,1909.0
stat3,tmem176b,2858.0
stat3,tmem176a,2858.0
stat3,mt1,2110.0
stat3,prps1,1743.0
stat3,tars,2227.0
stat3,cish,1341.0
stat3,ubr7,1889.0
stat3,clptm1l,1829.0
stat3,eif2b1,1679.0
stat3,psen2,1422.0
stat3,ncapd2,1263.0
stat3,flot2,2234.0
stat3,vwa5a,1879.0
stat3,nup88,1680.0
stat3,fchsd2,1588.0
stat3,cdk19,1162.0
stat3,plec,1686.0
stat3,atg16l1,1356.0
stat3,gramd1a,1021.0
stat3,dusp1,1516.0
stat3,trim30a,1775.0
stat3,ube2g2,1842.0
stat3,treml2,1484.0
stat3,jun,1127.0
stat3,snrnp200,1424.0
stat3,hsd3b7,1913.0
stat3,adk,1640.0
stat3,ppat,1231.0
stat3,trmt2a,1184.0
stat3,mt2,2520.0
stat3,vps26c,1174.0
stat3,tmx3,1481.0
stat3,ubr1,1644.0
stat3,klhl24,1155.0
stat3,thumpd3,1120.0
stat3,sdhaf2,1160.0
stat3,snx10,1529.0
stat3,cd63,2189.0
stat3,b230219d22rik,1249.0
stat3,gbp2,1241.0
stat3,casp4,1563.0
stat3,itga6,1065.0
stat3,nudt9,1444.0
stat3,acox1,1430.0
stat3,far1,907.0
stat3,necap2,1049.0
stat3,elovl1,1821.0
stat3,cpt2,935.0
stat3,gtf2f1,1812.0
stat3,il27ra,1430.0
stat3,tcp11l2,1373.0
stat3,crk,914.0
stat3,pde4b,1719.0
stat3,mcm4,1034.0
stat3,clpx,1868.0
stat3,topors,998.0
stat3,gsr,1395.0
stat3,fam234b,1017.0
stat3,tgm2,1033.0
stat3,casp2,1074.0
stat3,tfg,754.0
stat3,foxred1,1067.0
stat3,cast,947.0
stat3,zfp655,1180.0
stat3,tmem173,1923.0
stat3,ado,1397.0
stat3,gimap5,1157.0
stat3,xrcc5,670.0
stat3,zfp24,907.0
stat3,vav1,1125.0
stat3,selenbp1,1041.0
stat3,cela1,1105.0
stat3,zfp36,1075.0
stat3,cdca8,1208.0
stat3,stx12,533.0
stat3,pqlc1,861.0
stat3,lmna,1168.0
stat3,cttn,1636.0
stat3,wdr36,1025.0
stat3,ints13,699.0
stat3,farsb,642.0
stat3,wdr45b,837.0
stat3,cnp,953.0
stat3,nop2,1297.0
stat3,wdr55,1076.0
stat3,nuf2,726.0
stat3,pitpnb,886.0
stat3,terf2ip,835.0
stat3,vkorc1l1,1214.0
stat3,prkab1,551.0
stat3,usp37,1034.0
stat3,uckl1,1317.0
stat3,klhl6,1269.0
stat3,net1,651.0
stat3,asns,804.0
stat3,chordc1,775.0
stat3,asf1b,936.0
stat3,msh6,800.0
stat3,rgcc,690.0
stat3,4833439l19rik,903.0
stat3,ctla2a,809.0
stat3,eps15,798.0
stat3,nt5dc1,1272.0
stat3,clic4,1066.0
stat3,cd82,723.0
stat3,pglyrp2,994.0
stat3,qars,782.0
stat3,timm29,911.0
stat3,hpn,1759.0
stat3,orc5,832.0
stat3,atad2,860.0
stat3,uap1,811.0
stat3,cul4a,1095.0
stat3,tes,544.0
stat3,arap1,619.0
stat3,aldh18a1,851.0
stat3,med22,1038.0
stat3,zfp397,662.0
stat3,pcyt1a,701.0
stat3,rnf139,1080.0
stat3,fam76b,643.0
stat3,cited4,879.0
stat3,pacsin2,663.0
stat3,mgst3,569.0
stat3,slc16a1,879.0
stat3,ctnna1,760.0
stat3,arl8b,769.0
stat3,phax,930.0
stat3,alad,1071.0
stat3,pik3ip1,1426.0
stat3,ezr,823.0
stat3,rassf5,743.0
stat3,zdhhc13,617.0
stat3,acaa2,671.0
stat3,aplp2,1058.0
stat3,tbcd,851.0
stat3,ctps,666.0
stat3,hsph1,597.0
stat3,pdzk1ip1,630.0
stat3,sgo1,391.0
stat3,birc5,582.0
stat3,ptpn12,580.0
stat3,psen1,813.0
stat3,snapc3,504.0
stat3,gnpda1,784.0
stat3,galk2,747.0
stat3,odc1,1003.0
stat3,ell2,884.0
stat3,zzz3,681.0
stat3,fem1b,718.0
stat3,xpnpep1,994.0
stat3,p2rx4,455.0
stat3,zyx,510.0
stat3,d10wsu102e,599.0
stat3,plin3,990.0
stat3,pfkm,681.0
stat3,zfp62,436.0
stat3,sigirr,937.0
stat3,psmd6,839.0
stat3,fech,414.0
stat3,slc20a1,792.0
stat3,tubgcp2,762.0
stat3,esyt2,483.0
stat3,clcn4,671.0
stat3,asb8,658.0
stat3,dus1l,471.0
stat3,mbtps1,914.0
stat3,cdca5,568.0
stat3,slc30a5,702.0
stat3,rexo4,480.0
stat3,sphk1,973.0
stat3,elac2,692.0
stat3,zfp639,552.0
stat3,sppl2b,582.0
stat3,rpa2,1102.0
stat3,ctse,823.0
stat3,nceh1,960.0
stat3,h1f0,470.0
stat3,tm7sf3,586.0
stat3,rfesd,787.0
stat3,tfrc,564.0
stat3,rnasel,1332.0
stat3,tmem109,617.0
stat3,cenpk,517.0
stat3,nup107,576.0
stat3,ndrg1,716.0
stat3,rrm1,654.0
stat3,ypel3,549.0
stat3,ccna2,488.0
stat3,oat,774.0
stat3,tmem206,709.0
stat3,tango2,485.0
stat3,ddx20,545.0
stat3,slc35a1,504.0
stat3,tmx1,367.0
stat3,armt1,467.0
stat3,isg20,651.0
stat3,cad,608.0
stat3,ctla2b,486.0
stat3,calcrl,770.0
stat3,epsti1,780.0
stat3,d230025d16rik,944.0
stat3,twsg1,710.0
stat3,eya2,614.0
stat3,nampt,624.0
stat3,atp6v1a,706.0
stat3,fkbp1a,500.0
stat3,nif3l1,637.0
stat3,atl2,454.0
stat3,picalm,472.0
stat3,psmf1,589.0
stat3,limd2,694.0
stat3,ndel1,655.0
stat3,slc14a1,1654.0
stat3,nol9,522.0
stat3,psmd9,762.0
stat3,mavs,593.0
stat3,morc3,391.0
stat3,pot1a,438.0
stat3,kif11,447.0
stat3,mis18bp1,750.0
stat3,hars2,530.0
stat3,hars,530.0
stat3,slc6a6,484.0
stat3,fbxo5,473.0
stat3,dcaf13,415.0
stat3,ahcyl1,631.0
stat3,prkch,483.0
stat3,ngly1,441.0
stat3,cenpe,542.0
stat3,coa5,485.0
stat3,scrn3,571.0
stat3,ckap2,454.0
stat3,rnf145,481.0
stat3,fgfr1op,731.0
stat3,wars,383.0
stat3,gstm1,549.0
stat3,lancl2,383.0
stat3,ipo4,463.0
stat3,ifi30,697.0
stat3,gfm1,660.0
stat3,polr1b,510.0
stat3,ranbp3,477.0
stat3,exoc2,510.0
stat3,pld3,666.0
stat3,scfd1,493.0
stat3,fpgs,506.0
stat3,f11r,736.0
stat3,pigq,392.0
stat3,nasp,593.0
stat3,cln5,358.0
stat3,nudcd3,764.0
stat3,capn7,440.0
stat3,cep70,387.0
stat3,prmt7,400.0
stat3,erlin2,737.0
stat3,gars,450.0
stat3,herc4,647.0
stat3,dnajc11,510.0
stat3,sppl2a,316.0
stat3,casp3,574.0
stat3,ap5m1,326.0
stat3,narf,550.0
stat3,slc43a1,1183.0
stat3,rfc4,487.0
stat3,itsn1,708.0
stat3,mtfr1,610.0
stat3,fam136a,604.0
stat3,pkm,686.0
stat3,jpt2,322.0
stat3,slc31a1,392.0
stat3,ncapg2,835.0
stat3,naa35,465.0
stat3,nedd1,330.0
stat3,abl1,553.0
stat3,nup155,708.0
stat3,rnf115,360.0
stat3,lyrm4,425.0
stat3,rabggtb,469.0
stat3,rtp4,896.0
stat3,unk,357.0
stat3,cd1d1,595.0
stat3,csgalnact2,503.0
stat3,tmem68,430.0
stat3,pitrm1,365.0
stat3,mtmr6,801.0
stat3,ttll12,439.0
stat3,nudt4,514.0
stat3,anxa5,472.0
stat3,cers5,599.0
stat3,mapkapk3,802.0
stat3,gclc,637.0
stat3,gskip,365.0
stat3,knstrn,550.0
stat3,aar2,618.0
stat3,mfge8,640.0
stat3,vill,1022.0
stat3,slc41a3,894.0
stat3,ift140,421.0
stat3,gpr171,428.0
stat3,elp3,522.0
stat3,ifi203,530.0
stat3,mrm1,728.0
stat3,wls,587.0
stat3,ints8,495.0
stat3,fbxw5,377.0
stat3,grina,560.0
stat3,psmd5,391.0
stat3,mycn,416.0
stat3,champ1,434.0
stat3,abcf3,404.0
stat3,tollip,357.0
stat3,polr2b,469.0
stat3,cstf2,489.0
stat3,plin2,570.0
stat3,dpp8,458.0
stat3,minpp1,367.0
stat3,narfl,796.0
stat3,dph2,613.0
stat3,sept8,673.0
stat3,gpr180,819.0
stat3,mrpl37,503.0
stat3,colgalt1,318.0
stat3,gatm,442.0
stat3,atad1,384.0
stat3,rmnd5a,307.0
stat3,cyb5r3,523.0
stat3,tubgcp3,234.0
stat3,cnot10,413.0
stat3,aurka,547.0
stat3,nudt19,546.0
stat3,cenpa,299.0
stat3,calu,366.0
stat3,ostm1,258.0
stat3,asah1,352.0
stat3,dnajc5,475.0
stat3,mettl8,429.0
stat3,pik3r2,481.0
stat3,l2hgdh,497.0
stat3,krt18,679.0
stat3,ndor1,453.0
stat3,idh3a,649.0
stat3,rgs1,463.0
stat3,prps2,454.0
stat3,naa50,566.0
stat3,slc25a45,456.0
stat3,anapc2,470.0
stat3,wdhd1,419.0
stat3,mfsd1,408.0
stat3,wdr4,371.0
stat3,dlst,487.0
stat3,abtb1,280.0
stat3,golph3,369.0
stat3,abcb10,643.0
stat3,ctsc,496.0
stat3,dram2,381.0
stat3,cept1,381.0
stat3,elp2,236.0
stat3,nsmaf,493.0
stat3,ppp6c,531.0
stat3,plaa,546.0
stat3,chp1,408.0
stat3,cd9,617.0
stat3,rgs2,530.0
stat3,sacm1l,346.0
stat3,vps33a,605.0
stat3,cops8,582.0
stat3,rasal3,563.0
stat3,gosr2,487.0
stat3,rabif,347.0
stat3,tmc6,500.0
stat3,slc7a4,459.0
stat3,btaf1,320.0
stat3,wdsub1,372.0
stat3,d1ertd622e,367.0
stat3,phactr2,429.0
stat3,cbfb,397.0
stat3,dhx33,734.0
stat3,myl10,580.0
stat3,tcf12,367.0
stat3,etf1,442.0
stat3,stxbp3,316.0
stat3,tbl3,348.0
stat3,memo1,256.0
stat3,mars,518.0
stat3,serpinb1a,919.0
stat3,ipo9,306.0
stat3,sqle,365.0
stat3,vps11,420.0
stat3,uap1l1,443.0
stat3,taf12,277.0
stat3,exoc3,504.0
stat3,fam168b,427.0
stat3,chmp3,304.0
stat3,nploc4,449.0
stat3,kpna3,311.0
stat3,ppil4,321.0
stat3,fuca2,505.0
stat3,arl6ip6,310.0
stat3,pgm1,454.0
stat3,ddhd2,297.0
stat3,hus1,403.0
stat3,urod,934.0
stat3,stk25,361.0
stat3,myo1d,383.0
stat3,hnrnpll,363.0
stat3,hexa,573.0
stat3,pik3c3,471.0
stat3,pno1,374.0
stat3,zfp35,472.0
stat3,pip4k2a,482.0
stat3,dnpep,374.0
stat3,tmem168,510.0
stat3,ldhb,641.0
stat3,crbn,499.0
stat3,sptlc1,428.0
stat3,wdr5,290.0
stat3,mki67,346.0
stat3,mcm2,606.0
stat3,mogs,326.0
stat3,lap3,455.0
stat3,zfp945,513.0
stat3,isyna1,420.0
stat3,iars,400.0
stat3,uros,465.0
stat3,cers4,623.0
stat3,gna13,285.0
stat3,gmcl1,310.0
stat3,pstpip1,554.0
stat3,nek9,298.0
stat3,snap23,366.0
stat3,atp13a1,306.0
stat3,tspan14,425.0
stat3,spns2,456.0
stat3,haus2,370.0
stat3,atp6ap1,350.0
stat3,sqor,250.0
stat3,scarb1,321.0
stat3,ubac1,349.0
stat3,sun1,674.0
stat3,cpox,376.0
stat3,wdr6,265.0
stat3,slc25a38,573.0
stat3,zfp367,351.0
stat3,hagh,303.0
stat3,top2a,343.0
stat3,pmpca,417.0
stat3,pak1,244.0
stat3,tcn2,798.0
stat3,sec23ip,540.0
stat3,ddx1,278.0
stat3,incenp,400.0
stat3,ccng1,444.0
stat3,gmfb,242.0
stat3,ddx58,369.0
stat3,usp8,294.0
stat3,stxbp4,233.0
stat3,mthfd1,363.0
stat3,zfp266,308.0
stat3,rab32,618.0
stat3,shcbp1,569.0
stat3,ccne1,416.0
stat3,faap100,339.0
stat3,xpc,364.0
stat3,serpina3g,530.0
stat3,nolc1,476.0
stat3,cacfd1,249.0
stat3,mtrex,258.0
stat3,tmem56,294.0
stat3,zdhhc6,360.0
stat3,fignl1,405.0
stat3,prep,439.0
stat3,trmt11,246.0
stat3,nup93,383.0
stat3,klhl22,261.0
stat3,tmem64,296.0
stat3,nae1,414.0
stat3,vps41,306.0
stat3,cytip,369.0
stat3,apeh,273.0
stat3,st8sia4,429.0
stat3,dcaf11,309.0
stat3,chmp7,337.0
stat3,abcd3,351.0
stat3,cdca4,304.0
stat3,gtf2h1,448.0
stat3,tyms,295.0
stat3,tvp23b,265.0
stat3,adamts10,331.0
stat3,uba3,346.0
stat3,cenpo,423.0
stat3,trmt6,270.0
stat3,dhfr,587.0
stat3,slc11a2,385.0
stat3,xpr1,287.0
stat3,anapc4,263.0
stat3,nptn,356.0
stat3,acss2,338.0
stat3,aldh9a1,270.0
stat3,zfp871,230.0
stat3,ubap1,270.0
stat3,fam45a,421.0
stat3,acss1,358.0
stat3,me2,205.0
stat3,kat7,309.0
stat3,pon2,543.0
stat3,abi1,334.0
stat3,copg1,443.0
stat3,pml,317.0
stat3,rars,232.0
stat3,ext2,428.0
stat3,stt3b,274.0
stat3,itfg1,226.0
stat3,bap1,272.0
stat3,usp25,328.0
stat3,slc30a6,317.0
stat3,tk1,444.0
stat3,otud6b,296.0
stat3,zfp961,279.0
stat3,acap1,628.0
stat3,cog7,553.0
stat3,leprot,177.0
stat3,mapk9,464.0
stat3,ppm1h,273.0
stat3,cmpk2,417.0
stat3,grn,367.0
stat3,cnot7,279.0
stat3,rangap1,469.0
stat3,mfsd14b,451.0
stat3,fzr1,287.0
stat3,cog6,209.0
stat3,copb1,286.0
stat3,tcirg1,393.0
stat3,lcp1,346.0
stat3,zkscan17,391.0
stat3,rrm2,332.0
stat3,ubxn2b,379.0
stat3,dock2,340.0
stat3,ap1g2,355.0
stat3,ganab,251.0
stat3,rgs19,379.0
stat3,ldah,286.0
stat3,rnf13,244.0
stat3,lrrc14,359.0
stat3,lonp1,431.0
stat3,nit1,449.0
stat3,tbc1d10c,272.0
stat3,vim,268.0
stat3,unc93b1,330.0
stat3,metap1,306.0
stat3,cd55,312.0
stat3,ccnb1,240.0
stat3,ncln,201.0
stat3,prpf4,351.0
stat3,sgpp1,282.0
stat3,lcp2,556.0
stat3,bid,341.0
stat3,timm50,402.0
stat3,tmem129,390.0
stat3,tacc3,390.0
stat3,atg4b,376.0
stat3,tmub2,316.0
stat3,ice1,190.0
stat3,atp7b,311.0
stat3,alg11,311.0
stat3,anxa1,397.0
stat3,golt1b,348.0
stat3,ap1b1,181.0
stat3,crip2,290.0
stat3,tpx2,307.0
stat3,dis3l2,229.0
stat3,eftud2,193.0
stat3,zfp451,357.0
stat3,mau2,261.0
stat3,coq8a,267.0
stat3,ckap2l,268.0
stat3,mndal,259.0
stat3,dcaf4,263.0
stat3,sesn1,247.0
stat3,zkscan3,485.0
stat3,ankle1,379.0
stat3,vps33b,245.0
stat3,slc44a2,228.0
stat3,pdcl,308.0
stat3,mad2l1,288.0
stat3,gorasp1,177.0
stat3,mettl7a1,347.0
stat3,rad21,205.0
stat3,tubgcp5,207.0
stat3,zfp110,281.0
stat3,enpp4,177.0
stat3,prim1,473.0
stat3,usp4,285.0
stat3,elmo1,247.0
stat3,mis12,258.0
stat3,pwp2,260.0
stat3,atg12,201.0
stat3,fads1,183.0
stat3,slc43a3,327.0
stat3,rad51ap1,340.0
stat3,uba5,330.0
stat3,ckap5,435.0
stat3,ccnb2,391.0
stat3,anxa6,264.0
stat3,seh1l,429.0
stat3,map4k2,351.0
stat3,zfp322a,261.0
stat3,cpt1a,361.0
stat3,mto1,282.0
stat3,endod1,222.0
stat3,c330018d20rik,203.0
stat3,dnajc10,205.0
stat3,hsdl1,263.0
stat3,smim15,271.0
stat3,txnrd2,369.0
stat3,tmem186,152.0
stat3,gyg,248.0
stat3,rmnd5b,190.0
stat3,rcor1,230.0
stat3,cdk1,251.0
stat3,lztr1,290.0
stat3,decr1,416.0
stat3,rprd1b,304.0
stat3,dennd2d,383.0
stat3,pcyt2,191.0
stat3,mcm3,331.0
stat3,arhgef18,206.0
stat3,naga,204.0
stat3,g6pdx,207.0
stat3,stom,296.0
stat3,prc1,197.0
stat3,chuk,243.0
stat3,orc2,307.0
stat3,bclaf3,204.0
stat3,trim59,258.0
stat3,march6,199.0
stat3,metap1d,210.0
stat3,wdr75,197.0
stat3,mef2c,274.0
stat3,tspan33,235.0
stat3,ifrd2,248.0
stat3,blvrb,199.0
stat3,wdr73,330.0
stat3,march5,166.0
stat3,9430015g10rik,191.0
stat3,vps35,197.0
stat3,orc6,197.0
stat3,gstm5,184.0
stat3,steap3,196.0
stat3,itih5,405.0
stat3,fam91a1,235.0
stat3,pold1,347.0
stat3,mcm5,509.0
stat3,cnih1,272.0
stat3,btrc,252.0
stat3,tor3a,307.0
stat3,rpa1,464.0
stat3,lrrfip1,285.0
stat3,kidins220,322.0
stat3,ftsj3,215.0
stat3,oasl2,269.0
stat3,zfp930,248.0
stat3,cyp20a1,222.0
stat3,kif20b,234.0
stat3,ncaph,203.0
stat3,cks1b,187.0
stat3,uba7,549.0
stat3,poglut1,203.0
stat3,man2a2,211.0
stat3,1700017b05rik,166.0
stat3,spire1,617.0
stat3,ak3,274.0
stat3,armc8,154.0
stat3,abhd16a,185.0
stat3,il15,166.0
stat3,glipr2,307.0
stat3,ebi3,186.0
stat3,trib2,324.0
stat3,nadk,305.0
stat3,nup85,269.0
stat3,cdc6,301.0
stat3,hmbs,222.0
stat3,dck,142.0
stat3,myh10,200.0
stat3,cdt1,241.0
stat3,anxa4,335.0
stat3,utp4,167.0
stat3,fnta,179.0
stat3,crnkl1,518.0
stat3,cul2,345.0
stat3,cryzl2,291.0
stat3,gypc,204.0
stat3,pja2,154.0
stat3,xab2,204.0
stat3,pbk,377.0
stat3,tipin,162.0
stat3,adssl1,253.0
stat3,nde1,156.0
stat3,aqp1,479.0
stat3,gmnn,203.0
stat3,laptm4b,372.0
stat3,rcsd1,311.0
stat3,camk1,229.0
stat3,slc40a1,261.0
stat3,psat1,251.0
stat3,angpt1,263.0
stat3,mtap,280.0
stat3,abcb8,303.0
stat3,nsdhl,418.0
stat3,edc3,173.0
stat3,mfng,454.0
stat3,pear1,172.0
stat3,e2f4,217.0
stat3,alg9,332.0
stat3,atp6ap2,204.0
stat3,rad51,191.0
stat3,lig1,249.0
stat3,cyth4,395.0
stat3,smc2,228.0
stat3,nusap1,208.0
stat3,gcnt2,214.0
stat3,rab37,405.0
stat3,hspa4l,214.0
stat3,dennd1c,318.0
stat3,hells,211.0
stat3,ccne2,179.0
stat3,pheta2,271.0
stat3,cdc7,285.0
stat3,arhgap4,180.0
stat3,tpp1,384.0
stat3,cdc20,259.0
stat3,mns1,308.0
stat3,pwp1,169.0
stat3,fes,280.0
stat3,sp100,362.0
stat3,hacd3,178.0
stat3,mctp1,194.0
stat3,arhgef6,235.0
stat3,ndc1,211.0
stat3,ccdc137,324.0
stat3,cdc45,179.0
stat3,ptdss1,186.0
stat3,prim2,248.0
stat3,fastkd2,308.0
stat3,optn,229.0
stat3,e2f8,130.0
stat3,ctso,377.0
stat3,pclaf,236.0
stat3,ftsj1,273.0
stat3,rfc5,301.0
stat3,gimap6,244.0
stat3,p2ry14,489.0
stat3,ercc8,178.0
stat3,bub1b,249.0
stat3,arhgap15,240.0
stat3,ppox,236.0
stat3,ptcd3,242.0
stat3,pqlc3,210.0
stat3,atp2a3,327.0
stat3,rcc1,135.0
stat3,lpcat3,179.0
stat3,rasa3,159.0
stat3,ncapg,165.0
stat3,hpcal1,314.0
stat3,supt7l,244.0
stat3,tom1l1,167.0
stat3,ltb,160.0
stat3,sptbn1,221.0
stat3,dph6,141.0
stat3,cdca3,122.0
stat3,slc29a1,263.0
stat3,slc25a46,248.0
stat3,tmem185a,242.0
stat3,pdk3,170.0
stat3,bysl,293.0
stat3,hemgn,165.0
stat3,coro1a,246.0
stat3,il21r,224.0
stat3,lrrc8c,116.0
stat3,nubp2,150.0
stat3,neurl3,134.0
stat3,iars2,159.0
stat3,ssx2ip,163.0
stat3,emilin1,214.0
stat3,hlf,161.0
stat3,ikzf2,383.0
stat3,cd48,230.0
stat3,eif1ad,149.0
stat3,2610301b20rik,185.0
stat3,sgta,165.0
stat3,ilvbl,201.0
stat3,cpq,182.0
stat3,spc25,239.0
stat3,pacs1,153.0
stat3,spryd4,214.0
stat3,tmem263,144.0
stat3,sept6,185.0
stat3,slc19a1,142.0
stat3,dusp2,153.0
stat3,2210016f16rik,184.0
stat3,samd14,254.0
stat3,epor,213.0
stat3,dok2,248.0
stat3,cyth3,131.0
stat3,gemin5,143.0
stat3,ube2c,130.0
stat3,stxbp1,224.0
stat3,tmem164,136.0
stat3,spc24,146.0
stat3,uhrf1,193.0
stat3,umps,194.0
stat3,smad2,252.0
stat3,inpp5b,208.0
stat3,ifi44,298.0
stat3,ica1,175.0
stat3,stap1,110.0
stat3,serpinb9,115.0
stat3,abcg2,182.0
stat3,pla2g12a,279.0
stat3,lpcat1,113.0
stat3,ccnf,160.0
stat3,aldh1a1,271.0
stat3,slc25a21,154.0
stat3,inka1,265.0
stat3,aqp9,174.0
stat3,stard10,137.0
stat3,rdh11,248.0
stat3,pus7,127.0
stat3,alkbh8,248.0
stat3,lsp1,125.0
stat3,ybx3,135.0
stat3,ampd3,241.0
stat3,plcb2,120.0
stat3,plbd2,138.0
stat3,tmem97,233.0
stat3,ptdss2,157.0
stat3,e2f6,121.0
stat3,phf10,120.0
stat3,tbc1d2b,116.0
stat3,rhof,226.0
stat3,myo1g,225.0
stat3,cd74,142.0
stat3,gimap1,215.0
stat3,gusb,107.0
stat3,plek,133.0
stat3,tspan3,110.0
stat3,bc005561,124.0
stat3,afg3l2,204.0
stat3,xk,111.0
stat3,pole3,189.0
stat3,cd84,189.0
stat3,plxnc1,183.0
stat3,rpp40,181.0
stat3,mfn2,180.0
stat3,tlk1,179.0
stat3,mfsd2b,175.0
stat3,tfr2,153.0
stat3,add2,152.0
stat3,st3gal6,150.0
stat3,golm1,143.0
stat3,ank,141.0
stat3,tnfaip2,139.0
stat3,chchd10,126.0
stat3,rab31,125.0
stat3,csad,124.0
stat3,hmmr,123.0
stat3,prelid3b,120.0
stat3,atp1b2,120.0
stat3,cyb5r1,118.0
stat3,c1qtnf12,116.0
stat3,gnb4,115.0
stat3,tbxas1,110.0
stat3,bmi1,110.0
stat3,bag2,109.0
stat3,emb,107.0
stat3,h2-dmb1,104.0
stat3,gypa,103.0
wdr5,med22,2471.0
wdr5,9430015g10rik,2968.0
wdr5,mis12,2774.0
wdr5,ifrd2,2944.0
wdr5,snrnp200,2406.0
wdr5,mcm3,2858.0
wdr5,nubp2,2811.0
wdr5,top2a,2748.0
wdr5,ube2c,2711.0
wdr5,btrc,2769.0
wdr5,nudcd1,2749.0
wdr5,ckap2l,2603.0
wdr5,xab2,2632.0
wdr5,cdca3,2257.0
wdr5,unk,2836.0
wdr5,rpa2,2610.0
wdr5,ncln,2309.0
